User_ID,Country,Continent,Gender,Age,Occupation,Device_Brand,OS_Type,Daily_Screen_Time_Hours,Social_Media_Usage_Hours,Gaming_Hours,Education_Hours,Entertainment_Hours,Sleep_Hours,Battery_Health,Avg_Battery_Drain_Per_Day,Monthly_Data_Usage_GB,WiFi_Usage_GB,App_Notifications_Received,Screen_Unlocks_Per_Day,Physical_Activity_Level,Sleep_Quality,Stress_Level,Productivity_Score,Weekday_Screen_Time_Hours,Weekend_Screen_Time_Hours
U00146,Canada,North America,Male,40,Unemployed,Samsung,iOS,0.6,3.6,1.8,2.7,1.8,8.0,88.2,28.9,31.6,216.7,133,169,Medium,Average,3,76,6.2,3.8
U00147,Australia,Oceania,Male,20,Unemployed,Vivo,Android,5.5,4.3,1.8,2.2,2.0,5.7,89.0,12.1,16.4,121.3,468,65,Low,Average,9,54,4.8,6.9
U00148,Germany,Europe,Male,31,Retired,Samsung,Android,5.1,2.9,0.8,0.6,2.1,6.0,70.2,10.2,14.9,30.3,197,129,Medium,Poor,2,58,5.4,5.5
U00149,Brazil,South America,Other,58,Student,Oppo,iOS,6.6,4.2,1.2,0.3,2.5,9.0,73.4,20.4,27.8,264.8,390,104,High,Good,1,48,9.8,6.9
U00150,India,Asia,Female,64,Unemployed,Huawei,iOS,4.6,4.1,2.1,1.8,1.2,4.7,94.7,38.7,42.0,20.4,418,190,High,Good,1,47,5.0,7.3
U00151,Canada,North America,Other,36,Self-employed,Google Pixel,Android,9.2,2.3,1.1,0.4,1.7,8.3,92.5,12.1,8.6,119.3,434,122,Medium,Good,4,17,6.3,7.9
U00152,Germany,Europe,Male,28,Self-employed,OnePlus,Android,3.8,3.0,2.7,1.8,3.5,9.1,91.7,13.6,45.6,38.6,77,126,Medium,Good,4,69,3.7,7.2
U00153,USA,North America,Male,48,Self-employed,Oppo,iOS,5.9,2.8,0.1,0.4,2.2,6.7,80.3,31.9,34.4,256.8,243,71,Low,Good,4,33,4.7,10.6
U00154,India,Asia,Female,41,Employee,Oppo,iOS,3.6,2.3,2.4,2.5,3.4,8.4,97.5,22.9,19.3,183.0,178,194,Low,Average,7,64,8.6,3.7
U00155,Germany,Europe,Other,49,Employee,Xiaomi,Android,8.1,2.2,0.4,2.7,1.4,8.7,74.6,10.8,34.1,198.3,231,120,Medium,Good,2,31,4.9,6.6
U00156,India,Asia,Female,47,Unemployed,OnePlus,iOS,2.6,2.0,0.7,3.0,1.8,5.8,90.6,14.2,26.9,27.7,216,149,Low,Good,6,95,7.1,7.0
U00157,Pakistan,Asia,Female,16,Unemployed,Vivo,Android,5.1,1.1,0.1,2.3,1.8,6.8,78.7,37.0,10.2,287.7,218,173,Low,Average,4,55,7.4,6.3
U00158,India,Asia,Male,20,Student,Oppo,iOS,8.3,2.0,1.0,1.6,0.6,7.6,86.6,26.3,39.3,253.4,116,123,Low,Poor,4,38,2.4,5.9
U00159,USA,North America,Other,17,Employee,Oppo,iOS,4.4,1.6,2.9,1.7,1.4,6.1,87.4,14.2,25.0,195.3,218,88,Medium,Poor,4,60,0.9,6.4
U00160,India,Asia,Male,44,Employee,Huawei,Android,8.2,2.1,0.1,1.4,2.2,9.9,76.8,38.9,45.9,222.2,222,59,Medium,Poor,2,39,8.2,7.2
U00161,China,Asia,Other,35,Employee,Xiaomi,iOS,6.6,1.6,2.6,2.8,0.6,6.4,83.9,39.4,26.8,261.8,487,125,Medium,Good,5,43,2.5,9.5
U00162,UK,Europe,Other,58,Unemployed,Vivo,Android,4.2,2.5,1.5,1.7,3.5,6.0,99.4,22.2,42.2,234.1,365,119,Medium,Poor,3,80,7.1,7.2
U00163,Australia,Oceania,Male,57,Student,Huawei,iOS,5.6,3.9,2.7,0.2,3.5,6.8,83.4,25.3,33.2,279.4,364,105,Low,Average,4,66,6.0,6.2
U00164,Japan,Asia,Male,41,Employee,Samsung,Android,8.2,1.7,1.1,2.4,1.1,8.4,76.3,38.7,5.4,299.4,443,80,Medium,Poor,3,38,7.9,8.0
U00165,Germany,Europe,Male,46,Employee,Huawei,Android,7.5,3.5,2.3,2.0,3.1,7.8,95.4,28.4,9.0,156.5,126,129,Low,Average,3,44,5.7,5.5
U00166,India,Asia,Other,51,Retired,Google Pixel,Android,4.6,3.7,2.8,0.2,3.8,6.8,85.7,19.0,8.5,160.2,136,61,High,Poor,3,60,7.3,8.9
U00167,Japan,Asia,Male,18,Employee,Vivo,iOS,2.8,3.7,2.8,1.2,3.6,5.9,79.6,24.3,15.2,199.3,289,172,High,Good,3,68,6.1,7.6
U00168,India,Asia,Male,26,Self-employed,Vivo,Android,8.7,2.8,1.9,0.2,2.7,5.0,77.3,31.4,42.0,245.1,111,123,Medium,Poor,1,32,8.1,12.5
U00169,USA,North America,Male,23,Retired,OnePlus,Android,6.8,1.6,0.4,1.9,0.2,6.2,92.5,19.5,5.0,163.1,86,100,High,Poor,4,27,5.3,7.3
U00170,Australia,Oceania,Other,19,Employee,OnePlus,Android,7.7,1.9,0.8,2.5,1.3,5.7,93.7,36.8,24.5,274.8,287,70,Medium,Average,3,35,6.8,6.8
U00171,China,Asia,Female,43,Employee,Huawei,iOS,6.5,3.0,2.1,0.0,0.7,6.1,91.4,30.0,48.5,233.1,465,111,High,Average,1,46,6.2,7.4
U00172,USA,North America,Male,41,Self-employed,Xiaomi,Android,4.8,0.7,1.1,2.9,2.0,6.5,83.0,23.7,14.4,123.2,326,103,High,Average,6,73,5.0,6.7
U00173,China,Asia,Female,16,Employee,Huawei,iOS,5.1,1.3,2.0,1.4,3.5,9.2,76.5,30.3,32.3,102.7,393,34,Medium,Good,5,62,6.8,5.2
U00174,Australia,Oceania,Male,50,Retired,Huawei,iOS,4.3,3.4,0.6,2.7,1.1,8.7,81.0,11.7,10.0,164.4,413,74,Medium,Average,2,82,7.5,6.0
U00175,Brazil,South America,Other,22,Unemployed,Apple,Android,5.5,2.6,1.8,0.0,1.9,5.5,98.9,25.6,35.5,107.3,287,43,Medium,Average,1,54,7.4,8.4
U00176,UK,Europe,Other,36,Student,OnePlus,Android,6.9,1.0,0.8,0.1,1.2,7.0,93.2,25.5,20.7,124.1,169,43,Medium,Poor,6,50,6.3,7.1
U00177,Australia,Oceania,Male,32,Employee,Samsung,Android,6.3,2.1,0.9,0.2,0.9,7.4,77.4,24.5,38.6,152.7,59,138,High,Good,4,64,6.0,7.5
U00178,Germany,Europe,Male,64,Unemployed,Xiaomi,iOS,3.5,3.0,2.3,1.7,0.6,6.1,94.3,29.1,22.5,208.8,404,193,High,Poor,4,68,4.4,4.5
U00179,Pakistan,Asia,Male,19,Self-employed,Google Pixel,Android,5.5,3.3,0.2,0.4,0.0,7.7,88.9,23.4,11.0,288.2,239,134,High,Poor,6,55,2.8,7.4
U00180,Australia,Oceania,Female,21,Student,Vivo,Android,10.0,3.7,1.4,1.6,1.7,7.0,71.3,15.0,25.0,78.6,312,168,Medium,Good,4,16,5.1,8.2
U00181,Japan,Asia,Other,29,Student,Xiaomi,Android,2.8,0.8,1.9,2.9,0.8,7.7,93.8,37.2,47.5,288.8,270,185,High,Good,9,63,6.9,7.0
U00182,UK,Europe,Female,48,Student,OnePlus,Android,4.7,1.5,1.9,2.0,0.7,7.7,87.0,33.1,27.5,23.4,485,165,Low,Average,8,60,3.5,8.2
U00183,Germany,Europe,Other,62,Employee,Huawei,Android,7.8,2.2,0.1,1.4,2.6,6.3,73.6,18.7,22.9,277.5,250,112,Medium,Good,4,40,4.7,9.6
U00184,Brazil,South America,Female,41,Unemployed,Samsung,iOS,8.8,3.7,0.8,1.7,1.4,6.1,89.7,17.2,13.6,277.1,157,45,Medium,Poor,1,39,6.0,5.1
U00185,Australia,Oceania,Other,59,Retired,Huawei,iOS,5.2,2.2,1.7,1.6,3.0,8.0,78.5,20.6,45.2,285.0,322,104,High,Average,5,64,5.6,8.8
U00186,UK,Europe,Other,33,Retired,Vivo,iOS,5.7,2.9,0.6,1.0,3.4,9.3,76.2,12.1,8.1,283.4,410,134,High,Good,2,54,0.8,7.4
U00187,China,Asia,Other,17,Unemployed,Vivo,Android,6.9,3.6,2.0,0.5,3.5,7.6,86.2,18.5,24.1,30.5,369,138,Low,Poor,7,34,6.7,6.0
U00188,Canada,North America,Female,58,Student,Samsung,iOS,4.6,1.4,0.0,2.2,3.9,7.1,76.7,29.9,38.4,257.6,304,197,High,Average,2,52,2.5,5.6
U00189,India,Asia,Other,63,Self-employed,Huawei,Android,8.4,2.0,2.7,2.4,3.9,5.5,92.6,21.8,31.6,205.1,200,52,Low,Good,4,37,6.2,5.4
U00190,Brazil,South America,Female,45,Self-employed,Vivo,Android,4.3,4.3,0.1,0.8,2.4,7.8,78.9,31.4,39.2,48.7,490,193,Low,Poor,5,79,10.0,13.2
U00191,Australia,Oceania,Other,57,Self-employed,Huawei,Android,7.2,3.4,1.4,2.8,2.8,6.7,91.9,35.9,17.3,246.0,378,178,Medium,Poor,6,51,4.9,4.8
U00192,Japan,Asia,Female,57,Student,Samsung,Android,6.9,4.3,1.5,1.1,0.7,8.2,93.6,32.0,22.3,27.1,139,84,Low,Average,5,61,3.0,6.3
U00193,Canada,North America,Male,35,Employee,Samsung,Android,7.8,0.7,1.5,2.2,3.5,7.9,75.4,34.0,29.9,131.0,353,37,Medium,Average,6,38,5.0,5.3
U00194,UK,Europe,Female,27,Retired,Google Pixel,Android,7.4,1.5,1.9,1.7,3.3,6.4,97.2,10.4,35.3,34.5,94,121,High,Average,7,46,2.4,7.8
U00195,Pakistan,Asia,Male,51,Retired,Huawei,iOS,3.9,3.4,1.2,0.2,3.1,5.0,78.6,23.0,35.8,113.1,202,121,High,Average,1,79,5.7,5.9
U00196,Brazil,South America,Male,58,Employee,OnePlus,Android,6.3,1.3,1.3,2.3,0.4,7.8,78.3,18.3,24.4,294.5,357,145,Medium,Average,7,64,6.1,5.5
U00197,India,Asia,Other,38,Student,Apple,Android,5.5,2.2,1.0,1.2,1.1,5.6,76.2,24.5,17.1,100.5,482,187,High,Average,6,66,6.4,7.1
U00198,Canada,North America,Male,57,Employee,Oppo,iOS,4.6,2.9,1.9,1.9,1.1,7.3,70.5,39.0,16.3,209.3,296,171,Medium,Average,3,60,7.6,10.1
U00199,UK,Europe,Male,50,Retired,Vivo,iOS,3.8,4.3,0.3,0.5,3.8,5.6,92.1,36.5,14.1,184.5,379,111,Low,Poor,7,72,8.1,9.3
U00200,Japan,Asia,Male,21,Unemployed,Google Pixel,Android,5.5,2.3,2.9,1.2,3.4,6.9,75.7,30.2,49.0,48.5,69,158,Low,Good,1,61,6.0,6.7
U00201,USA,North America,Other,27,Retired,Google Pixel,Android,6.5,1.5,1.3,2.2,0.0,6.4,87.7,28.4,33.7,87.8,102,133,Low,Good,4,56,5.0,7.5
U00202,Japan,Asia,Male,62,Retired,Samsung,Android,6.6,1.6,0.7,0.2,1.8,6.6,92.0,28.2,35.3,42.7,438,58,Medium,Good,3,40,7.0,7.9
U00203,Germany,Europe,Other,46,Unemployed,Google Pixel,Android,6.2,3.5,2.2,1.6,0.3,8.1,81.1,37.6,31.3,170.7,484,51,High,Average,5,38,4.4,4.2
U00204,Canada,North America,Female,46,Employee,Apple,iOS,6.6,3.0,0.7,2.1,1.7,8.1,83.3,29.5,47.1,37.9,184,155,Low,Good,4,61,4.9,8.7
U00205,China,Asia,Other,45,Employee,Samsung,iOS,5.2,0.7,1.5,2.8,0.4,6.9,92.9,22.3,34.5,92.9,279,63,Low,Average,5,39,5.4,6.4
U00206,India,Asia,Other,51,Unemployed,Samsung,iOS,7.6,0.9,0.9,0.9,1.0,7.5,85.5,26.1,21.1,119.1,108,98,Medium,Good,6,48,7.0,8.1
U00207,Brazil,South America,Female,22,Unemployed,Vivo,Android,7.1,1.9,1.5,2.8,3.5,6.6,73.1,21.8,29.9,160.9,288,118,High,Average,4,46,6.7,6.4
U00208,Canada,North America,Female,46,Retired,Vivo,Android,7.8,2.3,1.8,0.5,2.7,7.7,75.4,30.8,15.3,52.9,458,38,High,Average,5,43,8.0,8.8
U00209,India,Asia,Female,20,Self-employed,Oppo,iOS,3.5,0.9,0.7,1.6,2.4,7.1,77.4,11.7,22.6,85.6,266,153,Medium,Poor,3,59,8.0,11.2
U00210,USA,North America,Male,42,Retired,Google Pixel,Android,2.8,3.3,0.5,1.5,1.6,4.2,96.1,28.9,29.0,52.3,128,82,Low,Poor,8,81,4.1,7.5
U00211,Canada,North America,Female,36,Unemployed,Google Pixel,Android,4.2,2.1,2.7,0.6,2.0,6.4,82.6,10.5,40.7,39.3,331,189,Low,Poor,3,72,11.2,4.8
U00212,USA,North America,Female,52,Self-employed,Apple,Android,8.9,3.8,2.5,2.5,1.9,8.5,80.0,33.7,25.3,71.4,204,132,Low,Good,5,46,4.4,6.9
U00213,Australia,Oceania,Male,53,Employee,Vivo,Android,8.5,0.8,2.6,1.2,2.2,6.3,99.0,12.0,34.2,40.7,340,98,Medium,Poor,4,32,8.4,6.0
U00214,Pakistan,Asia,Other,47,Self-employed,OnePlus,Android,2.2,2.0,0.2,1.1,1.9,7.9,91.7,29.7,36.9,22.3,277,50,High,Poor,3,70,7.3,4.7
U00215,India,Asia,Other,48,Self-employed,Vivo,iOS,5.6,2.7,0.2,2.3,2.3,7.0,93.5,32.6,41.1,165.0,258,119,High,Good,6,61,6.8,5.3
U00216,Pakistan,Asia,Male,54,Retired,Vivo,Android,8.8,4.1,2.2,2.7,3.0,8.0,87.9,29.6,45.0,182.1,124,175,High,Poor,4,24,3.9,7.8
U00217,UK,Europe,Male,58,Retired,Samsung,Android,9.6,1.8,0.7,0.6,1.7,6.7,97.2,25.2,13.5,41.6,315,118,High,Average,3,16,4.2,10.0
U00218,Canada,North America,Female,22,Student,Apple,iOS,7.0,3.3,0.8,2.8,2.5,8.5,79.7,18.1,13.6,214.5,456,77,Low,Poor,3,52,6.9,4.3
U00219,India,Asia,Female,41,Retired,Apple,Android,7.7,3.5,0.6,0.3,2.8,5.2,81.1,23.0,6.4,92.7,311,65,High,Poor,6,44,6.7,3.9
U00220,Germany,Europe,Other,48,Self-employed,Xiaomi,Android,6.2,4.1,1.0,2.7,4.0,6.6,94.8,35.3,16.2,181.5,233,79,Low,Good,6,47,7.5,8.2
U00221,UK,Europe,Female,35,Student,Xiaomi,iOS,4.0,3.6,1.7,0.9,2.6,6.6,77.0,10.4,39.4,194.6,72,179,Low,Average,4,66,6.8,9.2
U00222,Pakistan,Asia,Male,17,Self-employed,Oppo,iOS,10.0,2.8,3.0,2.3,1.8,8.5,91.2,21.7,15.3,187.1,275,130,High,Poor,5,30,6.7,2.8
U00223,Germany,Europe,Other,60,Student,Huawei,iOS,7.3,2.3,2.0,2.0,1.5,8.3,98.3,15.0,27.5,213.4,439,40,Low,Good,3,42,8.0,9.7
U00224,Pakistan,Asia,Other,60,Student,Apple,iOS,4.5,1.2,2.1,1.4,2.7,6.3,95.1,15.1,5.9,238.1,365,53,Low,Poor,7,80,9.1,8.7
U00225,Brazil,South America,Other,46,Unemployed,Google Pixel,Android,6.8,2.5,1.2,0.5,2.3,7.7,78.3,37.6,31.2,186.0,406,184,High,Poor,5,51,5.1,6.7
U00226,Japan,Asia,Other,48,Student,Xiaomi,Android,5.9,4.0,2.6,2.0,0.8,6.3,95.9,36.6,13.8,226.5,257,65,High,Average,5,45,7.8,5.7
U00227,USA,North America,Other,56,Retired,Xiaomi,Android,6.5,3.9,0.2,1.0,0.3,8.2,99.3,34.5,43.4,282.6,318,82,Medium,Good,4,52,5.6,5.5
U00228,Canada,North America,Other,32,Retired,Samsung,iOS,5.6,1.2,0.4,2.9,3.0,4.7,99.0,23.2,17.5,243.5,57,33,Medium,Average,4,52,3.6,4.9
U00229,USA,North America,Female,23,Employee,Oppo,iOS,5.0,3.2,0.2,0.6,3.2,6.5,74.4,20.3,43.9,63.4,496,105,Low,Average,3,47,5.9,5.3
U00230,UK,Europe,Female,52,Student,Huawei,Android,7.1,2.8,1.5,0.4,2.5,4.3,78.2,24.6,8.7,148.7,146,120,Medium,Average,4,46,7.8,5.9
U00231,China,Asia,Male,44,Unemployed,Huawei,iOS,5.8,2.8,2.0,2.3,3.4,6.0,79.4,26.1,42.8,297.0,114,171,Low,Good,8,50,5.4,8.7
U00232,Australia,Oceania,Other,61,Unemployed,Vivo,Android,5.9,2.4,2.5,1.1,3.4,4.9,82.2,19.8,25.4,233.5,206,77,Medium,Poor,4,69,5.5,6.4
U00233,China,Asia,Female,43,Employee,Apple,iOS,9.8,1.4,1.7,1.1,2.6,9.4,74.2,27.1,13.3,98.0,185,128,Low,Good,9,20,4.8,5.9
U00234,China,Asia,Other,30,Employee,Vivo,iOS,4.9,2.0,2.4,1.1,0.3,8.3,86.7,35.4,40.8,69.0,269,77,Low,Good,2,63,3.8,8.4
U00235,Australia,Oceania,Other,57,Retired,Google Pixel,Android,6.8,0.5,2.6,2.4,2.5,6.5,92.5,14.6,25.6,118.3,445,176,Low,Poor,3,36,5.9,5.2
U00236,Brazil,South America,Other,16,Retired,Apple,Android,4.1,2.4,1.4,2.3,0.6,6.0,84.6,22.9,31.9,299.9,98,86,High,Poor,5,65,4.9,9.8
U00237,China,Asia,Male,55,Retired,Huawei,iOS,5.2,3.0,2.7,1.5,2.0,7.6,71.5,11.0,29.8,142.7,365,91,Low,Poor,5,37,5.4,7.6
U00238,Brazil,South America,Male,44,Student,Huawei,Android,5.9,2.9,0.8,0.5,1.5,6.4,94.0,21.8,38.8,55.1,337,127,High,Poor,3,56,4.5,8.5
U00239,Germany,Europe,Female,47,Retired,Xiaomi,Android,7.4,0.8,0.1,2.5,2.1,9.8,93.3,17.0,20.5,28.4,180,52,Low,Poor,4,47,6.2,7.5
U00240,Brazil,South America,Female,36,Employee,Oppo,iOS,5.8,1.8,2.5,2.8,3.5,7.3,92.2,18.3,17.7,289.7,225,72,Medium,Poor,8,63,7.8,9.9
U00241,Canada,North America,Male,49,Self-employed,Google Pixel,iOS,4.8,1.9,2.5,2.8,0.7,6.7,81.2,37.9,7.8,45.9,86,96,Medium,Average,1,57,6.6,4.7
U00242,Brazil,South America,Other,33,Employee,Vivo,iOS,6.2,3.1,2.3,2.3,2.3,2.5,97.1,34.5,39.1,35.6,253,147,Low,Poor,4,34,4.1,10.5
U00243,India,Asia,Female,57,Student,Xiaomi,iOS,7.9,1.6,0.6,0.6,1.4,6.6,82.9,34.9,10.4,225.8,260,161,Medium,Good,7,25,2.4,7.5
U00244,USA,North America,Female,27,Employee,Google Pixel,Android,2.2,1.2,0.3,1.6,3.6,6.9,80.3,32.0,34.6,280.8,447,123,Low,Average,2,100,6.5,9.5
U00245,Brazil,South America,Female,37,Retired,Huawei,iOS,7.5,0.5,2.5,2.4,0.4,7.4,87.3,23.9,10.3,294.6,457,113,Medium,Good,1,30,9.0,8.2
U00246,Brazil,South America,Other,15,Student,Vivo,iOS,6.1,1.2,1.7,0.9,3.8,6.7,94.6,39.5,16.7,291.5,361,33,Low,Good,3,51,2.2,5.3
U00247,UK,Europe,Female,34,Self-employed,Apple,Android,5.2,1.5,1.7,1.1,3.3,9.8,94.6,24.3,20.8,121.5,494,112,High,Good,6,45,4.8,9.1
U00248,Canada,North America,Female,48,Self-employed,Xiaomi,iOS,3.0,2.0,2.4,2.5,1.5,2.8,83.8,19.1,47.0,53.2,216,140,High,Poor,4,81,6.4,7.9
U00249,Pakistan,Asia,Female,17,Self-employed,Samsung,Android,5.0,1.1,2.0,2.9,2.2,7.1,91.4,12.1,23.8,52.6,256,47,Medium,Good,1,53,7.2,7.3
U00250,Pakistan,Asia,Female,54,Retired,Huawei,Android,4.8,2.1,2.5,2.4,2.4,7.3,81.2,17.7,9.8,119.4,390,110,High,Average,6,41,9.5,5.3
U00251,Pakistan,Asia,Male,44,Student,Oppo,Android,4.9,1.1,2.5,0.1,1.7,7.3,75.0,36.4,30.1,84.8,331,142,High,Poor,2,56,9.5,7.0
U00252,Canada,North America,Other,56,Self-employed,OnePlus,Android,6.5,3.5,1.6,2.0,1.7,8.0,91.9,34.7,11.6,253.2,325,117,High,Good,2,65,8.4,7.3
U00253,Pakistan,Asia,Female,18,Self-employed,Xiaomi,iOS,2.1,3.9,1.5,1.5,1.2,5.3,87.2,19.8,6.8,96.2,189,43,High,Average,4,86,5.8,7.8
U00254,USA,North America,Female,53,Self-employed,Samsung,Android,4.3,4.3,1.2,2.3,1.1,8.9,99.7,10.8,32.2,204.7,367,83,Medium,Average,7,71,4.5,7.7
U00255,China,Asia,Male,25,Unemployed,Xiaomi,iOS,3.4,2.2,0.5,0.5,1.7,7.9,92.7,36.9,8.8,130.1,190,143,Low,Average,5,54,8.1,10.3
U00256,USA,North America,Other,15,Retired,Apple,iOS,5.0,4.2,1.3,0.2,0.2,6.1,87.2,21.8,6.3,183.3,98,148,High,Poor,5,56,5.8,6.9
U00257,Canada,North America,Male,41,Student,Oppo,Android,2.5,1.6,2.1,0.8,3.6,9.2,81.2,26.5,7.3,139.3,475,103,Medium,Good,5,84,6.9,7.9
U00258,Japan,Asia,Male,49,Retired,OnePlus,iOS,4.6,1.8,2.6,0.3,0.8,5.9,92.6,11.5,27.2,143.8,256,114,Low,Poor,4,54,3.9,3.7
U00259,Germany,Europe,Male,28,Retired,OnePlus,Android,3.5,3.5,0.5,0.4,1.1,7.2,80.8,22.3,35.6,35.9,374,128,Medium,Good,7,75,5.8,6.2
U00260,Germany,Europe,Male,32,Retired,Google Pixel,Android,4.1,4.0,2.7,0.9,0.9,7.9,82.3,17.2,35.3,251.3,483,163,Medium,Average,2,74,8.0,8.0
U00261,Japan,Asia,Female,62,Student,OnePlus,iOS,3.8,3.2,0.8,0.2,4.0,6.5,74.7,39.7,49.0,242.3,237,63,Medium,Average,3,82,7.8,10.7
U00262,Brazil,South America,Male,32,Retired,Oppo,Android,5.2,2.1,1.3,1.0,2.3,8.1,95.5,16.0,47.0,212.9,230,52,Medium,Average,9,52,6.4,9.6
U00263,Brazil,South America,Male,46,Employee,Samsung,Android,4.1,4.0,0.3,0.4,3.9,6.0,90.2,35.4,19.6,209.4,330,158,Medium,Good,3,75,9.3,10.0
U00264,USA,North America,Male,62,Unemployed,Samsung,iOS,7.5,3.6,0.7,2.1,0.9,9.7,88.8,32.4,14.8,36.8,345,156,Low,Average,1,34,6.6,5.0
U00265,USA,North America,Male,45,Self-employed,Samsung,Android,4.3,1.8,1.4,0.0,0.3,8.9,77.8,10.8,33.4,139.4,480,86,Low,Average,6,65,3.4,7.4
U00266,Japan,Asia,Female,23,Employee,Vivo,iOS,8.0,2.8,1.5,0.2,0.4,5.1,88.0,20.2,46.3,133.8,165,196,Low,Average,5,45,6.9,5.5
U00267,USA,North America,Female,31,Retired,Vivo,iOS,6.5,3.7,2.0,2.0,3.8,4.2,78.9,10.0,17.2,81.0,168,86,High,Average,6,50,8.4,9.9
U00268,Pakistan,Asia,Female,59,Employee,Apple,iOS,5.5,3.2,1.7,1.0,0.5,7.1,72.8,34.9,46.3,201.9,201,184,High,Poor,3,67,5.6,5.3
U00269,USA,North America,Male,17,Student,OnePlus,Android,7.8,1.5,0.0,1.6,3.4,8.1,98.7,27.0,28.2,43.8,452,151,High,Poor,3,51,1.7,8.8
U00270,Japan,Asia,Male,37,Unemployed,Huawei,iOS,2.9,1.8,0.3,0.5,3.9,9.3,83.3,26.0,44.3,298.8,355,190,Medium,Average,4,74,8.6,7.7
U00271,Pakistan,Asia,Male,54,Unemployed,Xiaomi,Android,3.6,3.2,0.9,0.4,2.5,5.4,73.8,27.4,36.2,216.2,430,171,Medium,Good,8,61,7.1,7.7
U00272,India,Asia,Female,17,Student,Huawei,iOS,9.5,0.6,0.9,1.3,2.5,7.0,95.5,15.9,10.6,289.8,175,30,Low,Average,2,28,5.9,5.0
U00273,India,Asia,Other,43,Student,Google Pixel,iOS,8.2,2.7,0.7,1.9,3.3,10.5,71.2,24.9,36.0,90.6,99,120,High,Poor,5,25,7.8,3.9
U00274,Pakistan,Asia,Female,42,Retired,Samsung,Android,9.2,2.4,0.6,2.1,2.2,7.9,80.8,37.3,5.9,108.4,484,90,Low,Good,7,12,3.9,9.5
U00275,USA,North America,Other,26,Student,Vivo,iOS,4.1,2.1,2.8,0.8,0.5,9.4,87.5,39.1,22.0,37.4,361,63,Low,Good,4,83,6.2,2.7
U00276,Brazil,South America,Female,28,Unemployed,Google Pixel,Android,6.9,1.0,2.6,1.2,1.5,5.5,89.8,23.3,34.2,37.2,336,52,Low,Average,2,27,6.8,7.3
U00277,USA,North America,Other,45,Student,Google Pixel,Android,5.8,2.1,1.0,0.4,1.6,5.2,74.9,32.0,14.4,36.4,421,76,High,Average,7,71,10.3,9.4
U00278,China,Asia,Female,30,Employee,Samsung,Android,6.4,2.7,0.2,1.7,3.6,8.5,81.9,18.9,11.5,62.4,361,152,Medium,Average,7,43,9.9,4.2
U00279,Brazil,South America,Male,58,Employee,Xiaomi,Android,7.0,3.8,2.4,0.8,3.8,9.2,73.7,36.3,48.7,69.6,230,92,High,Poor,9,39,6.9,1.9
U00280,USA,North America,Female,50,Self-employed,Huawei,iOS,7.4,3.7,2.9,0.1,3.9,7.2,72.6,34.4,17.6,57.0,143,155,High,Poor,4,61,10.0,5.3
U00281,India,Asia,Other,47,Student,Oppo,iOS,4.9,2.0,0.6,1.3,0.2,6.8,94.6,34.8,31.5,118.9,107,64,Low,Average,6,62,6.5,9.8
U00282,Pakistan,Asia,Female,48,Retired,Google Pixel,iOS,6.9,2.2,2.9,1.6,2.4,8.7,76.6,28.8,30.7,71.8,293,151,High,Average,5,58,6.3,5.8
U00283,Australia,Oceania,Female,49,Unemployed,OnePlus,iOS,6.3,0.8,1.3,0.5,0.7,9.4,76.1,21.6,7.3,131.4,384,131,Low,Good,6,38,0.1,11.1
U00284,Pakistan,Asia,Female,31,Student,Apple,Android,8.2,0.7,0.2,1.7,2.3,6.4,96.3,26.7,48.2,33.6,485,174,Medium,Good,5,22,6.4,4.3
U00285,USA,North America,Other,31,Employee,Apple,Android,5.2,1.2,0.4,0.4,2.1,7.2,77.4,20.7,49.5,211.6,354,99,High,Good,4,56,8.0,2.8
U00286,Brazil,South America,Other,54,Unemployed,Huawei,iOS,8.3,2.2,0.1,1.0,0.7,9.1,73.0,38.7,32.0,224.0,73,163,Low,Good,4,7,4.2,3.8
U00287,Brazil,South America,Female,56,Retired,OnePlus,iOS,5.3,3.2,1.6,1.4,3.7,6.7,72.2,18.4,20.7,239.1,101,191,High,Good,5,52,6.1,7.1
U00288,USA,North America,Female,25,Retired,OnePlus,Android,5.0,1.2,2.4,1.0,2.9,4.9,82.6,27.4,42.5,245.2,246,175,Medium,Good,5,59,4.4,7.8
U00289,UK,Europe,Female,58,Self-employed,Xiaomi,Android,8.6,4.5,0.4,2.0,1.6,3.7,74.0,14.8,47.7,266.3,270,51,Low,Poor,6,6,4.8,4.7
U00290,Brazil,South America,Male,40,Self-employed,Apple,Android,5.6,2.9,1.7,0.5,1.9,10.1,86.6,27.1,14.5,227.8,223,179,High,Poor,1,44,5.9,6.7
U00291,Japan,Asia,Other,23,Employee,Xiaomi,Android,6.7,2.8,2.4,2.2,2.4,9.2,84.6,14.0,16.8,137.3,290,48,Medium,Good,6,35,6.7,12.0
U00292,Brazil,South America,Other,54,Unemployed,Oppo,Android,2.3,1.2,1.4,0.3,2.5,7.0,86.5,22.2,28.5,271.0,246,182,High,Poor,6,82,6.5,9.1
U00293,Australia,Oceania,Male,57,Student,OnePlus,iOS,6.4,3.5,2.7,1.7,0.7,8.4,78.1,16.0,16.1,105.8,203,97,Medium,Good,4,61,10.2,9.7
U00294,Australia,Oceania,Male,27,Employee,OnePlus,iOS,9.8,1.4,0.8,1.2,3.2,5.2,70.4,29.5,35.1,243.6,310,151,Medium,Good,5,8,10.6,4.0
